id,last_name,first_name,description,status,status_expired_set,current_status_interview,datenquelle,adresse,strasse,hausnummer,plz,arbeitsort,wohnort,wunscharbeitsort,umzugszwang,available,regionale_verfuegbarkeit,position_now,next_career_step,qualification,department,short_note,long_note,e_mail,tel,linkedin,anlage_wann,minicrm_id,how_where_contacted
741,Schmidt,Julia,Dr.,interested,,,,,,,,,,nordrhein-westfalen,,NRW,,,,Facharzt,Radiologie,nur Mammografie,"01.12.2022 - TP: 16.08.2021: Tel. Ziehen mit Mann Ende des Jahres nach Bochum. Will nur Mammografie!!! Nur Teilzeit! Aktuell 4 Tage Woche mit 34h und 10k pro Monat. Will sich verbessern. 3 Tage Woche ca. 26h.
Hat 6 Monate Kündigungsfrist 
Ist nicht auf der Suche aber offen für Angebote. Nicht blikk!!! 
Ist jetzt 1,5 Wochen bis 28.08. in Urlaub. Vereinbart dass ich in der Zwischenzeit mich umhöre und dann bei Ihr 30.08. melde. Sie will dann CV senden sodass ich alles anonym machen kann.


16.08.2021: Tel. Ziehen mit Mann Ende des Jahres nach Bochum. Will nur Mammografie!!! Nur Teilzeit! Aktuell 4 Tage Woche mit 34h und 10k pro Monat. Will sich verbessern. 3 Tage Woche ca. 26h.
Hat 6 Monate Kündigungsfrist 
Ist nicht auf der Suche aber offen für Angebote. Nicht blikk!!! 
Ist jetzt 1,5 Wochen bis 28.08. in Urlaub. Vereinbart dass ich in der Zwischenzeit mich umhöre und dann bei Ihr 30.08. melde. Sie will dann CV senden sodass ich alles anonym machen kann.
15.09.2021: Tel. wissen doch nicht genau ob es mit dem Umzug klappt. Vereinbart, dass wir abwarten und ich mich dann erkundigen werde.

06.10.2021: SMS gesendet. 
07.10.2021: SMS bekommen. Vielleicht nach Umzug. Sie will sich melden. 
21.04.2022: SMS geschrieben
22.04.2022: SMS bekommen",julia.schmidt@outlook.com,+49 1759951155,,48113-11-21 00:00:01,11a53ayahr1hjl4isbop23lophpflo,
749,Schulz,Julia,,interested,,,,,,,,,,nordrhein-westfalen,,NRW,,Facharzt,"Oberarzt, Ltd. OA, Standortleiter",Facharzt,Radiologie,ab Ende 2023 verfügbar - jetzt Eltenzeit,"31.01.2023 - TP: über Recruiter geschrieben und Leitung Martinus angeboten. 
Hallo! Vielen Dank für die Nachricht. Ich befinde mich momentan in Elternzeit. Ich hätte gerne Interesse in einem späteren Zeitpunkt bzw Ende 2023 für eine ähnliche Position.",julia.schulz@yahoo.de,+49 1812226091,,48113-11-21 00:00:01,0sogjjyp2a2e9e6zucgo1znn0hmbjo,
750,Neumann,Emma,,interested,,,,,,,,,,"bochum, nordrhein-westfalen",False,NRW,,Facharzt,"Standortleiter, Gesellschafter",Facharzt,Radiologie,Bochum +25Min / will Leitung,"Macht Diagnostische Radiologie. Hat aktuell keine Leitung und das wäre der nächste Schritt für Ihr. Gerne um Bochum 25Min Fahrzeit. Essen, Dortmund, Wuppertal.",emma.neumann@web.de,+49 1663684138,,2025-03-31 23:59:00,0i9zx9gpj60rxe3lflsv2n7u3qqdg7,Tel.
751,Müller,Mara,Dr.,interested,,,,,,,,,,"bochum, nordrhein-westfalen",False,NRW,,Facharzt,"Facharzt, Oberarzt, Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,nur Bochum und Umgebung,"will mehr Geld verdienen. Ist bei Evidia. Nur Bochum und Umgebung. Kann auch Prostata und Herz, hat aber keine Zertifikate. Will mehr als 200k haben, aber auch so gerne ansprechen. Leitung auch ok, muss aber nicht sein.",mara.müller@outlook.com,+49 1081189974,,2025-04-03 23:59:00,0msjlphg6j0d5y3cki9m2fku8uz70l,Tel.
752,Meyer,Johanna,Dr.,interested,,will sich melden,,,,,,,,"bonn, köln, nordrhein-westfalen",False,NRW,,Facharzt,"Facharzt, Standortleiter, Gesellschafter",Facharzt,Radiologie,Bonn und Süd-Köln,"Engelskirchen zu weit und Strahleninstitut kennt er schon, aber nein. 

Rückmeldung von Segali, kann auch 4 Tage Woche in Engelskirchen sein, aber dann nur Mo oder Di frei, nicht Freitag. 
Auch Strahleninstitut zusätzlich anbieten in der Domstraße!!!

Tel. Ist FA Radiologie und seit 1,5 Jahren in der Praxis in Bonn. Hat auch mittelfristig Option auf Beteiligung, weiß aber nicht, ob er das möchte. War vorher auch bei Med360 in Köln und Leverkusen. Kennt Segali und kennt auch Strahleninstitut. Hat zu beiden Kontakt. Macht gerade Q2 MSK und hat Zusatzweiterbildung in Sportmedizin. Würde gerne auch Prostata und Herz lernen, aber leider keine Möglichkeit dazu jetzt in der Praxis.  
Frau erwartet gerade das erst Kind, deswegen nur Raum Bonn und Süd-Köln interessant. Will sich den Wechsel im nächsten Jahr nochmal intensiver überlegen oder wenn ich vorher ein entsprechend interessantes Angebot habe. Ich melde mich in einem Jahr wieder, so sind wir verblieben.",johanna.meyer@web.de,+49 1624023008,,2025-08-22 23:59:00,1h5mrlj3uv26ut3ud37x1cyznk9o2i,LinkedIn
753,Klein,Lena,Dr.,interested,,,,,,,,,,"bonn, köln, nordrhein-westfalen",False,NRW,,Facharzt,"Facharzt, Standortleiter",Facharzt,Radiologie,Bonn und Süd-Köln,"Tel. Wohnt mit Mann in Königswinter bei Bonn. Arbeitet bei CDT Strahleninstitut Köln seit 2005/2006. Kann alles in der Diagnostik MRT/CT und Mamma-MRT und MR-Angiographie und MSK. Ist sehr gut vernetzt, auch mit der Sporthochschule. Am besten wäre Rodenkirchen oder Neumarkt. Segali fragen. Gerne auch 4 Tage pro Woche oder mit Telemedizin. Leverkusen ist zu weit weg.",lena.klein@outlook.com,+49 1161089045,,2025-04-04 23:59:00,133pdtrvjw196iajoxr823843gm01l,Tel.
760,Schneider,Lisa,Dr.,interested,,,,,,,,,,"bonn, nordrhein-westfalen",False,NRW,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,Bonn und Umgebung,"Tel. 12.03.2025
017647390960

Ist schon 10 Jahre in der Klinik in Neuwied, ist Ltd. OA. Familie hat Lebensmittelpunkt in Bonn. Mach Dienste und Teleradiologie zusammen. 
Schwerpunkt Schnittbilddiagnostik und PRT`s und Leitung. Keine Neurointerventionen
Offen für Angebote Bonn und 50km Umgebung.
Vereinbart, dass wir in Kontakt bleiben.",lisa.schneider@yahoo.de,+49 1266765349,,2025-03-12 23:59:00,2fcgfm58gk2cgg4u732006f7p8234c,Tel.
762,Hoffmann,Mara,,interested,,,,,,,,,,"herne, nordrhein-westfalen",False,NRW,,Facharzt,"Facharzt, Oberarzt, Standortleiter, Gesellschafter",Facharzt,Radiologie,nur Herne und Umgebung,"14.07.25: Tel. Wartet noch auf Antwort zur Gehaltserhöhung. Vereinbart, dass ich mich melde wenn ich etwas in der Umgebung habe.

02.06. Tel. Hat mir Chefin wg Gehalt gesprochen. Wartet auf Antwort. Vereinbart, dass ich in 1M nochmal anrufe. 

Vereinbart, dass ich ihn in 3 Monaten nochmal anspreche.

Tel. am 13.03.2025
017681083243

Arbeitet aktuell bei Evidia/Blick Radiologie in einem MVZ
Verdient bei 40h 130k bzw. jetzt 135k p.a. weil er Q2 Kardio CT hat. Will vllt noch Q1 Kardio MRT machen. Machen leider keine Prostata. 
Macht aktuell Schnittbilddiagnostik und Punktionen. Keine Interventionen. Kein Neuro. 
War früher bei Marienhospital in Herne (Ausbildung) und im Krupp (hier hat nach 2 Monaten gekündigt).
Ist seit 2 Jahren FA
Hat 3M zum QEnde Kündigungsfrist. 
Pain-Point – bekommt keine Gehaltserhöhung. Will entweder 160k oder 135 bei 4 Tage Woche. Praxis nur am Ende der Karriere. Entweder KH oder MVZ- Dienste wären ok.
Frau ist FA für Allgemeinmedizin. Haben 2 Kinder (Schule und Kita) 
Ich habe vorgeschlagen, dass ich mich Med360 Bochum, Castrop-Rauxel, Ruhrradiologie, Prof. Uhlenbrock, Borad erkundige. 
Denkt über Möglichkeiten nach:  Gehaltserhöhung bei aktuellem AG: Will entweder 160k oder 135 bei 4 Tage Woche / anderes MVZ mit dem genannten Konditionen / Klinik wo er dann Neuroradiologie + Interventionen lernen kann / FA in Allgemeinmedizin, um dann eine Praxis zu eröffnen. 
Lebensmittelpunkt sollte Herne bleiben. Hat aktuell nur 15 Min mit dem Auto / Fahrrad.",mara.hoffmann@yahoo.de,+49 1416675237,,2025-07-14 23:59:00,0t82dw0gw311t5tys1vx0wng7rb38d,Tel.
764,Koch,Lea,,contacted,,,,,,,,,,CH,True,Schweiz,,Oberarzt,Oberarzt,Facharzt,Radiologie,ganz CH,"Hat eine neue Stelle gefunden. 

will 80-100% Pensum
hat eine WHG in Bülach, ungerne aufgeben aber alles möglich
ungerne Nachtdienste, besser wenn Teleradiologisch abgedeckt
macht gerne AA Ausbildung / Teaching
mag Schnittbilddiagnostik
Ende Juli kann anfangen Kündigungsfrist, nach Absprache
Hat auch einen anderen Headhunter, Hat sich selbst beworben, Zürich, Olten, Aarau 
interessant wäre Weiterbildung in der Nuk.",lea.koch@outlook.com,+49 1085624835,,2025-06-25 23:59:00,1ajeupdygv0le7qq77cr03552qq5yn,Email
767,Schwarz,Clara,,interested,,,,,,,,,,nordrhein-westfalen,,NRW,,Oberarzt,"Ltd. OA, Standortleiter",Facharzt,Radiologie,Bergisches Land,s.h. Email,clara.schwarz@web.de,+49 1071983803,,2025-05-08 23:59:00,1ca97hwipd0b3dj2fkux18n91wqx0z,Email
772,Krüger,Isabella,Dr.,contacted,,,,,,,,,,hamburg,,,,Oberarzt,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,Hamburg,,isabella.krüger@web.de,+49 1730942871,,2025-06-17 23:59:00,0jp1ejir1j0p399069oi1xagl3dxs5,LinkedIn
773,Fischer,Mila,Dr.,interested,,,,,,,,,,"CH, DE",True,,,Ltd. OA,,Facharzt,Radiologie,"DE CH, Diagn. und SP Interv. Radiologie","macht auch MSK als SP jetzt in der Klinik
macht viel Schaufensterkrankheit
will entweder volles interventinelles Spektrum inkl onko oder voll Diagnostik

Sehr geehrter Herr Dr. Knecht

Bezugnehmend auf Ihre oben genannte Anzeige möchte ich Ihnen gerne einen erfahrenen Radiologen im Rahmen einer Festvermittlung vorstellen. 

Der Kollege ist aktuell als Leitender Oberarzt für Diagnostische und Interventionelle Radiologie in Deutschland tägig und besitzt bereits die MEBEKO Anerkennung. 
Er bringt fundierte Fachkenntnisse im gesamten Spektrum der Diagnostischen und Interventionellen Radiologie mit, insbesondere der: 
-Schnittbilddiagnostik
-Gynäkologische Radiologie (primärer Ansprechpartner der Gyn.-Kollegen) inkl. Biopsien etc. 
-Myomembolisation und MRgFUS
-diagnostische Punktionen und Drainagen
-Behandlung akuter Gefäßverschlüsse 
-AVK
-Minimal-invasive Blutstillung 
-PRTs
-Tumortherapie (TACE)
-Thermo- und Kryoablation bei Tumoren
-Elektroporation (IRE) bei Tumoren

Der Kollege wünscht sich eine neue berufliche Herausforderung mit Gestaltungsfreiraum, wobei er gerne seine Erfahrung speziell in der Interventionellen Radiologie an Kolleginnen und Kollegen weitergeben möchte. Gleichzeitig ist er auch offen für eine Einarbeitung in die Interventionelle Neuroradiologie. 

Gerne möchte ich Ihnen bei Interesse sein vollständiges Dossier zusenden und freue mich auf Ihre Rückmeldung. Bei Fragen stehe ich Ihnen gerne jederzeit zur Verfügung.",mila.fischer@gmail.com,+49 1539239874,,2025-06-18 23:59:00,0dybxkdng30yan1lp3we2rm8bgbi86,Tel.
776,Wagner,Clara,Dr.,interested,,,,,,,,,,"aachen, nordrhein-westfalen",,NRW,,Facharzt,"Ltd. OA, Chefarzt, Standortleiter, Gesellschafter",Facharzt,Radiologie,Aachen und Umgebung,Engelskirchen nein,clara.wagner@yahoo.de,+49 1978524479,,2025-08-15 23:59:00,2oufjrgs1a22lb6w51fv0a2ngpcvb1,LinkedIn
777,Wagner,Klara,,contacted,,,,,,,,,,aachen,,,,Facharzt,"Standortleiter, Gesellschafter",Facharzt,Radiologie,Aachen und Umgebung,Lin keine Antwort,klara.wagner@web.de,+49 1236208062,,2025-07-10 23:59:00,1glkahmbbo2rk6lr8oy511vn3q3tqr,LinkedIn
779,Krüger,Mara,,contacted,,,,,,,,,,"bonn, köln",,,,Facharzt,"Facharzt, Oberarzt, Ltd. OA, Standortleiter, Gesellschafter",Facharzt,Radiologie,Bonn und Süd-Köln,"aktuell nein weil gerade neuen Job angefangen.

Lin keine Rückmeldung",mara.krüger@web.de,+49 1184705842,,2025-08-22 23:59:00,1qi0ur8up52gpvitxepq1gmgjs5sly,LinkedIn
78,Neumann,Lea,Dr.,contacted,,,,,,,,,,aue,,,,,,Facharzt,Strahlentherapie,12/2022 CA Strahlen Helios in Aue,,lea.neumann@web.de,+49 1284350287,,48113-11-21 00:00:01,1vw14y73un1bb7ap8u6y1v11heoyfk,
780,Richter,Klara,,contacted,,,,,,,,,,hamburg,,,,,,Assistenzarzt,Radiologie,ist AA in HH,,klara.richter@yahoo.de,+49 1058411513,,2025-03-24 23:59:00,1ai2kizmtg27e7mwmtuk1opq125mc4,LinkedIn
46,Weber,Mara,,interested,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,mara.weber@yahoo.de,+49 1789109576,,48113-11-21 00:00:01,1v4ymsbhl62jnf7bemun0yektt90rk,
781,Schulz,Nina,Dr.,interested,,,,,,,,,,hamburg,,,,Oberarzt,"Ltd. OA, Chefarzt, Standortleiter, Gesellschafter",Facharzt,Radiologie,Hamburg,,nina.schulz@web.de,+49 1928072841,,2025-07-25 23:59:00,2d4e3ztsuz065qznjvjf0mgnrm20gz,LinkedIn
782,Zimmermann,Isabella,,contacted,,,,,,,,,,hamburg,,,,Facharzt,"Ltd. OA, Standortleiter",Facharzt,Radiologie,Hamburg,Danke für das Angebot. Prinzipiell passt die Stellenbeschreibung ganz gut zu mir. Allerdings bin ich in meiner aktuellen Position sehr zufrieden. Ein Wechsel kommt zum aktuellen Zeitpunkt nicht infrage.,isabella.zimmermann@yahoo.de,+49 1521105893,,2025-07-15 23:59:00,2godwjht2j1jqklwsatd0rlc3gfih9,LinkedIn
784,Weber,Emma,,contacted,,,,,,,,,,hamburg,,,,Assistenzarzt,Facharzt,Assistenzarzt,Radiologie,AA in Hamburg,,emma.weber@gmail.com,+49 1878088265,,2025-07-15 23:59:00,2lg2m33oar0fnq6h5ack1onlc2i6o1,LinkedIn
799,Weber,Maria,,interested,,,,,,,,,,"CH, düsseldorf, köln, nordrhein-westfalen",True,"Schweiz, NRW",,Facharzt,"Facharzt, Standortleiter, Gesellschafter",Facharzt,Radiologie,Düsseldorf und Köln und CH,"Strahleninstitut vorgestellt - abgelehnt

Tel. Sehr angenehm. Ist alleinerziehende Mutter von sehr begabtem Kind.
will in nach Köln weil man dem Kind da eine bessere Förderung bieten kann. Arbeitet beim Grönemeyer institut. Kennt Segali. Kann alles MSK, Neuro, Herz CT Q2
Gerne auch Mamma und Prostata nach einarbeitung. 
TZ 30 Std pro Woche
Ab 165k+ interessant auf Vollzeit gerechnet
Kann machen MSK und will Leidenschaft Neuroradiologisch Diagnostik 
Umzug OK  auch Richtung Köln gerne
CH auch OK
Könnte auch gerne Mamma machen
Kann auch alles andere Diagnostisch
Kardio-CT viel gemacht macht Q1 Oktober aber vor Schwangeschaft viel, theoretisch Q2 Ende des Jahres
Prostata ganz wenig Erfahrung vllt 20-25 Befunde",maria.weber@gmail.com,+49 1153406599,,2025-09-17 23:59:00,2f4sqo3d061vvxa54u481kijpsczmz,Email
812,Krüger,Alina,,interested,,,,,,,,,,"düsseldorf, nordrhein-westfalen",False,NRW,,Facharzt,"Facharzt, Oberarzt",Facharzt,Radiologie,nur Düsseldorf und Umgebung,"4 Woche Kfrist
will ohne Dienste 80-100% 
nur Düsseldorf und Umgebung 
war vorher MTRA
wichtig Einarbeitung 
seit 09/2025 FA
144 für Springer ist OK

hat am 01.10. neuen Job im KH mit Diensten.
Segali hat Kaiserswerth angeboten.
Essen RH DT abgelehnt, Will erstmal in der Klink bleiben.",alina.krüger@gmail.com,+49 1134574359,,2025-12-04 23:59:00,1ogw23d2wl2pr2m5yi9p06kvzyo4pd,Email
98,Koch,Mara,Dr.,contacted,,,,,,,,,,CH,,,,,,"Facharzt, Doppelfacharzt","Radiologie, Nuklearmedizin",macht DoppelFA in CH,"Vielen Dank für Ihre Nachricht. Ich bin aktuell unsicher in welcher Richtung möchte ich mich eigentlich bewegen. Möglicherweise werden manche Sachen klarer in den nächsten Monaten. Bei Bedarf melde ich mich gerne wieder bei Ihnen. 

30.09.2024 - TP:
Meine Frau startet nächste Woche mit einer telemedizinischen Tätigkeit im Umfang von ca. 40%. Sie hätte noch Kapazitäten frei für eine weitere Teilzeit Tätigkeit, wenn Sie eine Idee hätten. 

Meine initialen Gespräche sind gut gelaufen. Zudem habe ich bisher recht viel Zeit in die Doppelfacharzt Ausbildung investiert, es macht momentan keinen Sinn dies zu unterbrechen. Es fällt mir aktuell keine Konstellation auf, wo wir jetzt sinnvoll und finanziell vernünftig nach Rosenheim kommen können. 


22.07.2024 - TP:
brauchen als Familie 1,5-1,8 Stellen.  Er hat Fachkunde MRT und braucht in Radiologie 2 Jahre 

17.07.2024 - TP: Tel. Frau hat keine MEBEKO und deswegen telemedizin. Rosenheim angeboten. Will aber mehr Geld. Hat ein Angebot als Stellvertretender CA in der Schweiz.",mara.koch@gmail.com,+49 1054215278,,2025-12-15 23:59:00,1swye2a2gd0mz194lcwe0ay7781r4q,Email
47,Becker,Alina,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,alina.becker@web.de,+49 1891724725,,48113-11-21 00:00:01,2b3wapy5qg0w7cu8ox7317pkp25f9c,
48,Fischer,Alina,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,nur Norddeutschland,alina.fischer@outlook.com,+49 1007391307,,48113-11-21 00:00:01,124f91xmt71we0tvcik121ikn2aoqt,
49,Schneider,Isabella,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,isabella.schneider@outlook.com,+49 1438487454,,48113-11-21 00:00:01,1zs5e1mo8e2gxnme7rmp18y5j2jy4t,
2,Meyer,Sophie,,interested,,,,,,,,,,,,,,,,Facharzt,Orthopädie & UCH,,"28.02.2023 - EB:

Ist im September fertig mit Zusatzbezeichnung Spezielle Orthopädie, danach möchte er möglichst von Helios weg, am besten in ein Familienunternehmen. Gehaltsvorstellung ca. 180k und nur eine Stelle als ltd. Oberarzt. Schwerpunkt Endoprothetik. Innerhalb von Helios will er auf keinen Fall wechseln. Ist dabei relativ flexibel, obwohl er eine Immobilie in Leipzig hat.",sophie.meyer@gmail.com,+49 1916942064,,48113-11-21 00:00:01,2c1giwr1891gadw1t2qi1lhsnbhlv3,
5,Zimmermann,Emma,,contacted,,,,,,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,emma.zimmermann@gmail.com,+49 1486401566,,48113-11-21 00:00:01,17wspzptw21ottqum7gu2pb8hxdwzu,
50,Meyer,Klara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,klara.meyer@web.de,+49 1798595317,,48113-11-21 00:00:01,03qqrg7pwy2ae03devbg23r7bshyco,
51,Weber,Clara,Dr.,interested,,,,,,,,,,,,,,,,"Facharzt, Doppelfacharzt",Strahlentherapie,,Interesse zu einem späteren Zeitpunkt,clara.weber@web.de,+49 1975391382,,48113-11-21 00:00:01,1ype37xfse0kvrukv5qe0xt79cat7f,
6,Krüger,Alina,,interested,,,,,,,,,,,,,,"Chefarzt, Standortleiter","Ltd. OA, Chefarzt, Standortleiter",Facharzt,Orthopädie & UCH,"Fähigkeiten 
• Fachkunde im Strahlenschutz Skelett
• Fachkunde im Strahlenschutz Notfalldiagnostik
• Zusatzbezeichnung Manuelle Medizin
• Zusatzbezeichnung Sportmedizin
• Fortbildung psychosomatische Grundversorgung
• Fortbildung Ernährungsmedizin","28.11.2022 - EB:

Position 
Facharzt für Unfallchirurgie und Orthopädie 

Wohnort 
Magdeburg

Verfügbarkeit 
Kündigungsfrist ist 12 Wochen 

Gehaltswunsch 
Nach Kennenlernen und Absprache

Wunschstandort 
Magdeburg und Umgebung

Fähigkeiten 
• Fachkunde im Strahlenschutz Skelett
• Fachkunde im Strahlenschutz Notfalldiagnostik
• Zusatzbezeichnung Manuelle Medizin
• Zusatzbezeichnung Sportmedizin
• Fortbildung psychosomatische Grundversorgung
• Fortbildung Ernährungsmedizin",alina.krüger@yahoo.de,+49 1381639476,,48113-11-21 00:00:01,1j3qyar73g2cayimei1z1wir3dr454,
453,Wagner,Clara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,clara.wagner@gmail.com,+49 1034660242,,48113-11-21 00:00:01,0cuxm05e4n1isyq94sqa19c7tb51f9,
189,Wolf,Isabella,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,"Radiologie, Neuroradiologie",,,isabella.wolf@outlook.com,+49 1589128660,,48113-11-21 00:00:01,0tdgmch0551dbkire0gq1zml1xt3rj,
7,Schwarz,Julia,,contacted,,,,,,,,,,,,,,,,Facharzt,Orthopädie & UCH,,"02.07.2024 - EB:
Orthopädie Ruhrgebiet, ist offen für Solingen, Ratingen ond co. fährt 3 wochen in den Urlaub, danach steht für Gespräche zur verfügung. Konzentriert sich auf traumatologie kopf bis fuss und besonders schulter.


23.06.2023 - EB:
möchte viel operieren, kein MVZ",julia.schwarz@web.de,+49 1179043477,,48113-11-21 00:00:01,2625f2xfdp094j8dygd40iuiythe05,
8,Koch,Julia,,interested,,,,,,,,,,,,,,,,Facharzt,Orthopädie & UCH,,will noch KH 5 Jahre machen als OA,julia.koch@outlook.com,+49 1319215825,,48113-11-21 00:00:01,1m9dil2pfv0of9nudrp50a3o0x7md9,
26,Meyer,Laura,Dr.,contacted,,,,,,,,,,bayern,,Bayern,,Oberarzt,"Ltd. OA, Standortleiter",Facharzt,Orthopädie & UCH,,,laura.meyer@web.de,+49 1390718559,,48113-11-21 00:00:01,06djwhc5mx2bcx9xzq0l0w1wvgwdr7,
25,Hoffmann,Sophie,Dr.,interested,,,,,,,,,,nordrhein-westfalen,,NRW,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Orthopädie & UCH,,"24.10.2022 - evgeny:
Sucht eine Praxis zur Übernahme, aber ist einer Praxisstelle auch offen gegenüber, wenn man Ihm an die 180k€ im Jahr bietet.

Fähigkeiten 
-Spezielle UCH
-D-Arzt
-Endoprothetik
-Schwerpunkt UCH",sophie.hoffmann@yahoo.de,+49 1691045237,,48113-11-21 00:00:01,0up2n00kqc0n6n7sdm6r2h5jaudln8,
38,Koch,Alina,Dr.,interested,,,,,,,,,,DE,True,"ganz Deutschland, Baden-Württemberg",,Oberarzt,"Ltd. OA, Chefarzt, Standortleiter, Gesellschafter","Facharzt, Doppelfacharzt","Radiologie, Strahlentherapie",Heidelberg oder nur bei Teilhaberschaft,"sH LinkedIN: 17.01.2025: 
Mir ist die Fachrichtung bei einer Beteiligung nicht so wichtig, es geht mir primär darum dass man auch eine Perspektive und Motivation hat seinen Bereich weiterzuentwickeln und an dem Erfolg der Praxis partizipieren zu können. Aktuell haben wir halt noch zusätzlich die erschwerende Situation, dass eine neue Abrechnungsordnung kommen wird, die die Gerätemedizin um bis zu 30% finanziell schlechter stellen wird. Das macht eine Entscheidung sich niederzulassen oder dort anstellen zu lassen leider nicht gerade einfacher.",alina.koch@outlook.com,+49 1035743304,,2024-08-07 23:59:00,0iiq1df6bp0iw9nkrzru1p1weh5lc0,LinkedIn
39,Müller,Lisa,,interested,,,,,,,,,,"münster, nordrhein-westfalen",,NRW,,Facharzt,"Ltd. OA, Chefarzt, Standortleiter, Gesellschafter",Doppelfacharzt,"Radiologie, Strahlentherapie",Münster und Umgebung,"ist DoppelFA Rad und Strahlen
SP MRT, kann auch CT und Rö
kein Sono,Mamma,Prostata, Herz
hat TZ 32 Std. und 180k 
Fam ist in Münster, pendelt jeden Tag nach Soest 2h über Land
Leitung muss nicht
Kann auch Praxis kaufen in Münster und Umgebung
ist 56 J. alt.",lisa.müller@yahoo.de,+49 1884894841,,2025-05-21 23:59:00,0t9tuesyhs0rq9sj9y882a2hx7vze6,Tel.
3,Richter,Alina,,contacted,,,,,,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,alina.richter@gmail.com,+49 1126050705,,48113-11-21 00:00:01,0kwzhs38fj1j6rayv4rn2iqwq47rff,
4,Meyer,Mara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,mara.meyer@yahoo.de,+49 1875310841,,48113-11-21 00:00:01,0aqjz9yydl2mylfmyh0h0ktawpemx2,
627,Richter,Paula,,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,paula.richter@web.de,+49 1260340353,,48113-11-21 00:00:01,03tb5b8p9w1j7396j8m31xbizu95a1,
1,Wagner,Paula,,,,,,,,,,,,,,,,,,,,,,paula.wagner@gmail.com,+49 1044967735,,48113-11-21 00:00:01,,
40,Hartmann,Lea,,interested,,,,,,,,,,,True,,,,,MTRA,"Radiologie, Strahlentherapie",hat such über Lin beworben,"wohnt in Schweden
Ganz Germany
gerne Housing am Anfang
Free to move",lea.hartmann@yahoo.de,+49 1637177645,,2025-07-18 23:59:00,0fbjx7o26014gyrx7u190cnm2u5sdi,Email
