id,last_name,first_name,description,status,status_expired_set,current_status_interview,datenquelle,arbeitsort,wohnort,wunscharbeitsort,available,regionale_verfuegbarkeit,position_now,next_career_step,qualification,department,short_note,long_note,e_mail,tel,linkedin,minicrm_id,how_where_contacted,last_contact,gehaltswunsch,skills,cv_pdf,export_timestamp,export_date
904,Wagner,Paula,Dr.,contacted,,,,,,,,,,Chefarzt,Facharzt,Innere Medizin,CA Innere Medizin,ist CA KMG Kliniken,paula.wagner@yahoo.de,+49 1111917992,,18xptol93o0m13pv9in52g0d3r9pnz,LinkedIn,,100500,,,2026-02-04 23:43:39,2026-02-04
905,Wolf,Klara,,interested,,,,,,,,,,,Facharzt,Innere Medizin,,25.05.2023 - vmartynenko: offen für Oberarztstellen um Bremen herum,klara.wolf@web.de,+49 1732046752,,0l79own0qc2le1515knh1msxl8gxte,,,102000,,,2026-02-04 23:43:39,2026-02-04
906,Meyer,Mara,Dr.,contacted,,,,,,,,,,,Facharzt,Innere Medizin,,,mara.meyer@web.de,+49 1811825829,,0f5wvp44vm1wcijtsk921mxjchxfa8,,,90000,,,2026-02-04 23:43:39,2026-02-04
907,Zimmermann,Nina,Dr.,contacted,,,,,,,,,,,Facharzt,Innere Medizin,,,nina.zimmermann@outlook.com,+49 1087403050,,0yeun04qo82ek1kmd28k133beh7ei5,,,99000,,,2026-02-04 23:43:39,2026-02-04
908,Neumann,Isabella,Dr.,interested,,,,,,,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Innere Medizin,,"27.10.2022 - vmartynenko:
ich suche nicht aktiv. Falls es im Raum Berlin/ Brandenburg etwas attraktives gibt oder HH dann höre ich es mir gern an. Tatsächlich interessiere ich mich ausschließlich für Chefarzt Positionen. Oder als leitender Gastroenterologe in einer allgemeinen Inneren Medizin.",isabella.neumann@outlook.com,+49 1312015006,,0lhm31gehb1qn63sdmds0ba52lvmup,,,94000,,,2026-02-04 23:43:39,2026-02-04
909,Schwarz,Mila,Dr.,contacted,,,,,,,,,,,Facharzt,Innere Medizin,,,mila.schwarz@web.de,+49 1169815633,,0cqxlvxrwu1ozneew3a21wdqad44sy,,,90000,,,2026-02-04 23:43:39,2026-02-04
910,Hartmann,Clara,Dr.,contacted,,,,,,,,,,,Facharzt,Innere Medizin,,,clara.hartmann@gmail.com,+49 1060850391,,0ugkk7vg820q7jqm54702dw1ghxudn,,,75500,,,2026-02-04 23:43:39,2026-02-04
113,Hoffmann,Mila,,contacted,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",,ist erst in 2022 mit Doppelfacharzt fertig. Bis dahin kein Wechsel,mila.hoffmann@yahoo.de,+49 1138116677,,170uouek8q14bblbb82p0r8gxue2hs,,,106500,,,2026-02-04 23:43:39,2026-02-04
115,Schwarz,Sophie,Dr.,contacted,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",,angehende DoppelFA,sophie.schwarz@gmail.com,+49 1044888020,,10pqbjpz7h0ewo0bggga1cedjcb3do,,,101500,,,2026-02-04 23:43:39,2026-02-04
116,Wolf,Mara,Dr.,contacted,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",,,mara.wolf@web.de,+49 1223536702,,05x3e75v291l0s9h7jw228mkviyj6n,,,82500,,,2026-02-04 23:43:39,2026-02-04
911,Müller,Mila,Dr.,interested,,,,,,,,,Oberarzt,Ltd. OA,Facharzt,Innere Medizin,,,mila.müller@gmail.com,+49 1517881600,,1fopkogl0b0pp2eb5bbp2oekj1487r,,,119000,,,2026-02-04 23:43:39,2026-02-04
912,Richter,Clara,Dr.,contacted,,,,,,,,,,,Facharzt,Innere Medizin,,,clara.richter@gmail.com,+49 1083754717,,0mhsogz6nm0x4fqvhqzz1h1u291xxz,,,86500,,,2026-02-04 23:43:39,2026-02-04
913,Wagner,Sophie,,interested,,,,,,,,,Chefarzt,"Chefarzt, Standortleiter",Facharzt,Innere Medizin,,"10.11.2022 - vmartynenko: Will Chefarzt in GR Berlin und Brandenburg
Bereit für Umzug unter folgenden Voraussetzungen
Gehalt   300 T€
Dienstwagen + BahnCard 100% 1.Klasse
Offenheit für Integrativmedizin
Mitgestaltung in hohem Maße
Interesse an und Förderung von Verbandstätigkeit und Dozententätigkeit des CA",sophie.wagner@web.de,+49 1546083474,,08j8j8iq1k0zla8kp0d4299ohfozou,,,193500,,,2026-02-04 23:43:39,2026-02-04
914,Zimmermann,Paula,,contacted,,,,,,,,,,,Facharzt,Innere Medizin,,15.02.2023 - vmartynenko: Interesse an leitenden Stellen um Lüdenscheid,paula.zimmermann@yahoo.de,+49 1616586309,,2p62xl9zr50rmwi4yfz608ldqlqt84,,,84500,,,2026-02-04 23:43:39,2026-02-04
915,Schulz,Klara,Dr.,contacted,,,,,,,,,,,Facharzt,Innere Medizin,,macht derzeit 08/2022  Facharzt in der Allgemeinmedizin. Unter den heutigen Umständen möchte er nicht mehr in ein deutsches Krankenhaus zuruck,klara.schulz@gmail.com,+49 1772925459,,1pe4vjopk820inil9sq30irpiczyq4,,,91500,,,2026-02-04 23:43:39,2026-02-04
923,Müller,Lena,,contacted,,,,,,,,,,,Facharzt,Anästhesie,,"Momentan kein Interesse, aber wenn dann nur stationär",lena.müller@outlook.com,+49 1341611469,,1me8x6q0zq0b80qlsv9m17rquia18q,,,90500,,,2026-02-04 23:43:39,2026-02-04
925,Schneider,Nina,,contacted,,,,,,,,,,,Assistenzarzt,Anästhesie,,,nina.schneider@gmail.com,+49 1267025842,,1ulqjgwtms23kh0ig8x1030ecpvx4i,,,58000,,,2026-02-04 23:43:39,2026-02-04
130,Wolf,Isabella,,contacted,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",FA Rad und AA Nuk,,isabella.wolf@yahoo.de,+49 1133302108,,1i4iiisan502hudu4zh41tqknkj3to,,,86000,,,2026-02-04 23:43:39,2026-02-04
131,Krüger,Lisa,Dr.,interested,,,,,,,,,"Ltd. OA, Chefarzt","Ltd. OA, Chefarzt, Standortleiter","Facharzt, Doppelfacharzt","Radiologie, Nuklearmedizin",offen für Nebentätigkeit (Tele-Nuk),"will 250€ pro Befund

Tele-Nuk:
Hat einen KV Sitz am MVZ, müsste klären, ob er einen ¼ Sitz in Rosenheim nehmen könnte.
Ein Befund je nach Indikation kann auch mal 800-2000€ bringen und im Durchschnitt sollte man mit ca. 45 Min bis 1 Std. rechnen, je nach Vorbereitung: Vorberichte, Tumorprotokolle etc.
Findet Home-Office super. Kann sich langfristig vorstellen, es auch in Vollzeit zu machen. 
Erstmal Nebentätigkeit, 10 Std. pro Woche oder mehr. 
Bitte Fragen sh Email klären.",lisa.krüger@gmail.com,+49 1387279701,,28c9rtuhrj2qmfpcawek0iu3vcuhcn,Tel.,,217500,,,2026-02-04 23:43:39,2026-02-04
936,Koch,Sarah,,interested,,,,,,,,,,,Facharzt,Anästhesie,,,sarah.koch@outlook.com,+49 1715500485,,0c2rkkt1km1x0ybr3e9b1ieqkwz9lp,,,96500,,,2026-02-04 23:43:39,2026-02-04
937,Fischer,Mila,,interested,,,,,,,,,,,Facharzt,Anästhesie,,"06.05.2024 - vmartynenko:
An Stellen als LOA Intensivmedizin/Anästhesie interessiert. Seine Frau Anästhesistin. Region um Flensburg herum. Anklam ist zu weit weg",mila.fischer@web.de,+49 1226303884,,1uikcmujtm2l6k155k402iq8qw3cdk,,,96500,,,2026-02-04 23:43:39,2026-02-04
940,Krüger,Laura,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,an OA/LOA/CA-Stellen im Raum München interessiert,laura.krüger@yahoo.de,+49 1554857356,,283lmmiktg10mttd9bz90c96dj40rf,,,103000,,,2026-02-04 23:43:39,2026-02-04
941,Becker,Clara,Dr.,interested,,,,,,,,,,,Facharzt,Anästhesie,,,clara.becker@web.de,+49 1967967987,,0dxkxrzvrn2i1hliuhpm2mw9g0mw1s,,,101000,,,2026-02-04 23:43:39,2026-02-04
942,Klein,Lena,,contacted,,,,,,,,,,,Facharzt,Anästhesie,,"an Angeboten im Raum Gießen, Frankfurt, Marburg interessant",lena.klein@outlook.com,+49 1494990295,,0j4jcx6k9h2bff3wyx4x2q5mzcua0b,,,96500,,,2026-02-04 23:43:39,2026-02-04
943,Hartmann,Mila,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,,mila.hartmann@yahoo.de,+49 1436045529,,0t1vpg0moc1iifd3ig9t0fy4ltaxg9,,,82500,,,2026-02-04 23:43:39,2026-02-04
944,Bauer,Paula,Dr.,interested,,,,,,,,,,,Facharzt,Anästhesie,,Interesse an einer OA Stelle,paula.bauer@web.de,+49 1626813423,,2kt6yohcn20av7gv9qwe280umrj5hx,,,86000,,,2026-02-04 23:43:39,2026-02-04
945,Hartmann,Klara,,interested,,,,,,,,,,,Facharzt,Anästhesie,,"05.06.2024 - EB:
Offen für Angebote im Radius von 50km von Dresden.
Interessiert an Ltd. OA Stellen.",klara.hartmann@gmail.com,+49 1254916041,,0dyszes9xd12h2la0gr01zby3lkfz6,,,105500,,,2026-02-04 23:43:39,2026-02-04
946,Neumann,Johanna,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,"Stelle mit Jahresgehalt i.H.v. 120 000 Euro angeboten, zu niedrig",johanna.neumann@yahoo.de,+49 1786933522,,0bc302k2ux2bid2o10lw0xjq76t3f2,,,107000,,,2026-02-04 23:43:39,2026-02-04
947,Neumann,Laura,,contacted,,,,,,,,,,,Facharzt,Anästhesie,,,laura.neumann@yahoo.de,+49 1566597904,,0yoiro3u9c2rm357idk20re9uye3zl,,,102500,,,2026-02-04 23:43:39,2026-02-04
948,Wolf,Paula,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,,paula.wolf@outlook.com,+49 1449884904,,2h0xfuol7w2fzztjdpq72r95kkxkw6,,,99000,,,2026-02-04 23:43:39,2026-02-04
949,Neumann,Isabella,,contacted,,,,,,,,,,,Facharzt,Anästhesie,,,isabella.neumann@gmail.com,+49 1212042667,,184r3znvwx0mzg4g98wx1klrzl69ps,,,101500,,,2026-02-04 23:43:39,2026-02-04
950,Neumann,Mila,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,,mila.neumann@yahoo.de,+49 1320712252,,1q15p6t1660btg035fs41cmn5zlk0g,,,84000,,,2026-02-04 23:43:39,2026-02-04
138,Klein,Sarah,Dr.,contacted,,,,,,,,,,,Facharzt,Nuklearmedizin,FA Nuk,Email gesendet,sarah.klein@yahoo.de,+49 1095644666,,2djeprv6720e88zomasv1hpo13gixy,Email,,86500,,,2026-02-04 23:43:39,2026-02-04
956,Müller,Clara,,interested,,,,,,,,,,,Facharzt,Anästhesie,,"26.09.2023 - EB:
Sehr geehrter Herr Biryukov, 
 
vielen Dank für Ihren Anruf und Ihr Interesse. Das Angebot ist sehr interessant, aber nach reifer Überlegung sind wir der Meinung, dass der Zeitpunkt nicht passt (Schwangerschaft meiner Frau etc.). Dennoch bin ich mittelfristig interessiert in ein Krankenhaus in Düsseldorf zu wechseln. Sollten Sie daher im Raum Düsseldorf passende Angebote haben würde ich mich über eine kurze Nachricht freuen. 
 
Was halten Sie von einem weiteren Telefonat bzgl. meines Werdeganges, sodass Sie diesbzgl. besser informiert sind und auch mehr über mich wissen? in der 40 Kalenderwoche habe ich Urlaub und hätte daher Zeit für ein derartiges Gespräch. Als kurze Vorabinformation habe ich meinen Lebenslauf beigefügt. 
 
Ich bitte Sie diesen Lebenslauf vertraulich zu behandeln und nur nach individueller Rücksprache an weitere Personen weiterzuleiten.",clara.müller@yahoo.de,+49 1028851175,,0ku3btq2uz0fxpp3rbw118uwqw1v0c,,,99500,,,2026-02-04 23:43:39,2026-02-04
957,Fischer,Paula,Dr.,interested,,,,,,,,,,,Facharzt,Anästhesie,,"Chefarzt Stelle in Nürnberg wäre interessant, FA für Anästhesie gesucht",paula.fischer@gmail.com,+49 1422965905,,0hu54sipqf097edw2v370lh47qkfkm,,,95500,,,2026-02-04 23:43:39,2026-02-04
958,Schneider,Nina,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,10/21 Kein Interesse,nina.schneider@web.de,+49 1729847179,,2g3xem0x2d03o1sfi6qf20k733045x,,,104500,,,2026-02-04 23:43:39,2026-02-04
959,Schulz,Isabella,,interested,,,,,,,,,,,Facharzt,Anästhesie,,"26.01.2023 - vmartynenko:
ich habe in Markranstädt gebaut, daher kommt für mich ein Jobwechsel auf eine Chefarztposition (leitender Oberarzt bin ich bereits) nur in einem maximal 45 Minuten Fahrradius um Markranstädt herum in Frage.

Mit freundlichen Grüßen 


Dr. med. Robert Kraensel",isabella.schulz@yahoo.de,+49 1589423149,,29qrxei99p18z6c22nzg0o7n2bz57w,,,90500,,,2026-02-04 23:43:39,2026-02-04
960,Meyer,Klara,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,"momentan kein Interesse, aber an einer interessanten Stelle schon, Chefarzt möglich an einer guten Klinik, hohes Gehalt",klara.meyer@gmail.com,+49 1216707715,,1u9tsyol5k0zows9kw86216v4ug8ts,,,93500,,,2026-02-04 23:43:39,2026-02-04
961,Richter,Julia,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,,julia.richter@gmail.com,+49 1705026493,,0x12sl5d6c10nj4k1x8m1ytjtt15mn,,,89000,,,2026-02-04 23:43:39,2026-02-04
962,Müller,Mila,Dr.,contacted,,,,,,,,,,,"Facharzt, Doppelfacharzt",Anästhesie,,"ich bin seit 20 Jahren in eigener Praxis niedergelassen. Somit kommt eine Festanstellung nicht in Frage. Ich mache einiges an Nebentätigkeiten, Flugrückholungen, Notarzt, Schiffsarzt, so etwas käme in Frage",mila.müller@web.de,+49 1407665952,,1i235zwsas1w9bs2i60o1po8uov7ur,,,91500,,,2026-02-04 23:43:39,2026-02-04
963,Koch,Mara,,contacted,,,,,,,,,,,Facharzt,Anästhesie,,will nur um Bayreuth - kein Dr. Gruber im MedCenter (med360) - hat ein Pferd,mara.koch@outlook.com,+49 1354925699,,2liy0ecwjp16rerdvmf52nstkwwun5,,,92500,,,2026-02-04 23:43:39,2026-02-04
157,Klein,Laura,,contacted,,,,,,,,,,,Facharzt,"Radiologie, Kinderradiologie",SP Kinderradiologie,,laura.klein@outlook.com,+49 1587412283,,0m34wddjz10vvf5ca4jy0fpy3n86si,,,85000,,,2026-02-04 23:43:39,2026-02-04
159,Becker,Emma,,contacted,,,,,,,,,,,Facharzt,"Radiologie, Kinderradiologie",,Kinderradiologie,emma.becker@yahoo.de,+49 1059228103,,2nq2qztsj21vz14gi7as1q7r0qgomi,,,96500,,,2026-02-04 23:43:39,2026-02-04
792,Müller,Emma,Dr.,interested,,,,,,"AT, CH, DE","ganz Deutschland, Österreich, Schweiz",,Standortleiter,"Chefarzt, Standortleiter, Gesellschafter",Facharzt,Radiologie,ist ÄL Wien will Beteiligung,"kann alles außer Herz
will Beteiligung, aber nicht nur ein paar Prozent
Bader abgelehnt",emma.müller@outlook.com,+49 1757923694,,2ix7bcjxxf0nzt9ntusg1m6odznszf,Tel.,,214000,,,2026-02-04 23:43:39,2026-02-04
984,Schmidt,Klara,Dr.,interested,,,,,,,,,,,Facharzt,Anästhesie,,,klara.schmidt@yahoo.de,+49 1542248486,,0wwbglw46x079ffxwbuh12svudunvr,,,89000,,,2026-02-04 23:43:39,2026-02-04
985,Bauer,Mila,Dr.,contacted,,,,,,,,,,,Facharzt,Anästhesie,,,mila.bauer@gmail.com,+49 1456973431,,1rn7jdr7q32pjkyxq2p31vajxydrd7,,,87500,,,2026-02-04 23:43:39,2026-02-04
996,Schmidt,Sophie,,contacted,,,,,,,,,,,Facharzt,Anästhesie,,aktuell 09/2022 kein Interesse an der Vorstellung neuer Jobangebote,sophie.schmidt@outlook.com,+49 1542767468,,0wsifro59j12uux117tt0gyq48sq8f,,,87000,,,2026-02-04 23:43:39,2026-02-04
997,Richter,Klara,,contacted,,,,,,,,,,,Facharzt,Anästhesie,,,klara.richter@gmail.com,+49 1351904092,,061jskn1l304aiubzhzt1930sbgwdb,,,88000,,,2026-02-04 23:43:39,2026-02-04
165,Schulz,Lena,Dr.,interested,,,,,,,,,,,Facharzt,"Radiologie, Neuroradiologie",aktuell 01/2023 nein,will in die R&D bei Pharma forschen in Berlin,lena.schulz@web.de,+49 1993132718,,0te307mp071yrbaxhjci0duomnh6cc,,,99500,,,2026-02-04 23:43:39,2026-02-04
166,Wolf,Johanna,,contacted,,,,,,,,,Oberarzt,"Ltd. OA, Chefarzt",Facharzt,"Radiologie, Neuroradiologie",Interventionelle Neuroradiologie Modul E,hat noch nicht geantwortet,johanna.wolf@outlook.com,+49 1082803543,,1u63x25fo01xt2cvg0wo1ql2lmmzco,LinkedIn,,121000,,,2026-02-04 23:43:39,2026-02-04
167,Klein,Sophie,,contacted,,,,,,,,,,,Facharzt,"Radiologie, Neuroradiologie",AA,,sophie.klein@outlook.com,+49 1614355289,,2502jfanfu0prgalb73i11wwf8a4jp,,,103500,,,2026-02-04 23:43:39,2026-02-04
1015,Schmidt,Johanna,Dr.,interested,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,johanna.schmidt@web.de,+49 1372529962,,18cjy7n32c14ij8q5do70iayhalg9b,,,95000,,,2026-02-04 23:43:39,2026-02-04
1016,Müller,Mara,Dr.,interested,,,,,,,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Orthopädie & UCH,,,mara.müller@gmail.com,+49 1012418387,,1w1evrvvdq02x91z51i106i6wugbve,,,86000,,,2026-02-04 23:43:39,2026-02-04
1017,Wagner,Laura,,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,"Zertifikat Fusschirurgie 
(D.A.F. Deutsche Assoziation für Fuß und Sprunggelenk e.V.)

Zusatzbezeichnung Spezielle Unfallchirurgie

Zusatzbezeichnung Manuelle Medizin 

ATLS Provider

Zusatzbezeichnung Notfallmedizin

Fachkunde Strahlenschutz (Notfallmedizin)","26.09.2023 - EB:

gerade erst mit Familie nach München gezogen, ich gut qualifiziert mit Sp. UCH. ist offen für Angebote in einer Praxis, möchte ab und zu operieren. Gehaltsvorstellungen 130k bis 150K. Ab sofort verfügbar, 3 kleine Kinder Zuhause, ürde gerne 65-75 % Teilzeit arbeiten wollen.",laura.wagner@outlook.com,+49 1277228278,,1cvbfh3csx1r8pt0bm4r1wqcqvn78l,,,104500,,,2026-02-04 23:43:39,2026-02-04
1018,Meyer,Sophie,Dr.,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,sophie.meyer@outlook.com,+49 1271362638,,1iypflrbk21yfl7jukxy0tdu4hqwne,,,87000,,,2026-02-04 23:43:39,2026-02-04
793,Koch,Lena,Dr.,interested,,,,,,nordrhein-westfalen,NRW,,Standortleiter,"Standortleiter, Gesellschafter",Facharzt,Radiologie,will Ärztlicher Direktor / Regionalleiter,"tel. ist Standortleiter ZRN. 
Frau ist Neurologin mit eigener Praxis und haben Kinder in der Schule. 
Kann sich vorstellen, ärztliche Leitung für mehrere Standorte zu übernehmen. Clusterleitung, Regionalleiter oder Beteiligung an Praxis. Alles in Rheinland oder NRW.
Aktuell ist das Team bei ZRN voll.",lena.koch@gmail.com,+49 1129843101,,2kuytdbbbm24a91aflm41r96g22b78,Tel.,,200000,,,2026-02-04 23:43:39,2026-02-04
1020,Wolf,Lisa,Dr.,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,lisa.wolf@yahoo.de,+49 1177640995,,2az7bb5khg1xwzof388010vro03ymj,,,79000,,,2026-02-04 23:43:39,2026-02-04
1022,Zimmermann,Julia,,interested,,,,,,,,,,,Facharzt,Orthopädie & UCH,,,julia.zimmermann@outlook.com,+49 1535476927,,1tpg22kalz0w9eaq1ohb1ehwtt1u93,,,88000,,,2026-02-04 23:43:39,2026-02-04
182,Becker,Anna,Dr.,interested,,,,,,,,,Ltd. OA,"Ltd. OA, Chefarzt",Facharzt,"Radiologie, Neuroradiologie",Ltd. OA Neuroradiologie,"St Gallen angeboten

interventionelle Radiologie und Neuroradiologie",anna.becker@web.de,+49 1712847349,,116e5ooywd0csf4mn25m024y39fmbx,Email,,86000,,,2026-02-04 23:43:39,2026-02-04
184,Wolf,Mila,Dr.,interested,,,,,,,,,,,Facharzt,"Radiologie, Neuroradiologie",,nur Freiburg i.Brsg,mila.wolf@web.de,+49 1672086299,,0h3qrukznq2fsbv123p92k988z9zz8,,,85500,,,2026-02-04 23:43:39,2026-02-04
1024,Meyer,Mara,,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,,"23.06.2023 - EB:
KANDIDATENDOSSIER


Name/ Vorname Dr. med. Sami Albatrod
Position Oberarzt für Unfallchirurgie und Orthopädie/
Wohnort Bielefeld
Verfügbarkeit Ab sofort Verfügbar (hat gekündigt)

Gehaltswunsch Nach Kennenlernen und Absprache
Wunschstandort Köln, Düsseldorf und Umgebung
Motivation Dr. Almatrod möchte gerne nach Düsseldorf oder Köln umziehen, seine Kinder wollen in einer Großstadt Abitur machen, darum hat er den Entschluß gefasst nach Düsseldorf oder Köln umzuziehen. Er sucht eine konservative Stelle und interessiert sich für alles Möglichkeiten in oder nahe einer Großstadt.
Fähigkeiten • Facharzt für Orthopädie und Unfallchirurgie
• Zusatzbezeichnung 
spezielle orthopädische Chirurgie
• 6 Jahre Erfahrung in Endoprothetik
• Voraussetzungen für 
Physikalische Medizin
• Manuellen Therapie (Fehlen noch 2 Kurse)
Zusammenfassung                                                  

Dr. Goldbach arbeitet derzeit als Sektionsleiter septische Chirurgie und Orthopädie. Er ist Hauptoperateur in EPZmax und hat die Zusatzqualifikatoin in Antibiotic Stewardship (ABS).
Außerdem ist er Qualitätsmanagementbeauftragter der orthopädisch-unfallchirurgischen Abteilung, sowie des EPZmax.


_________________

in helis mvz krefeld vorgestellt und med360, kein Interesse!",mara.meyer@gmail.com,+49 1926230600,,05rfsv9uct23h6g8uq782nabeanjrt,,,81000,,,2026-02-04 23:43:39,2026-02-04
8,Koch,Julia,,interested,,,,,,,,,,,Facharzt,Orthopädie & UCH,,will noch KH 5 Jahre machen als OA,julia.koch@outlook.com,+49 1319215825,,1m9dil2pfv0of9nudrp50a3o0x7md9,,,89000,,,2026-02-04 23:43:39,2026-02-04
794,Klein,Emma,Dr.,interested,,,,,,,,,Chefarzt,"Chefarzt, Gesellschafter",Facharzt,Radiologie,will Beteiligung,"Wien abgesagt. Aktuell uninteressant

ist CA in Graz 1 Tag pro Woche und rest teleradiologische. Macht noch komplett teleradiologisch für ein Institut dazu. 
Kann alles außer Herz-MR, hier Einarbeitung.
Kann MSK, Prostata und Mamma MR.
Kfrist 3 Monate
verdient jetzt 255k
will Beteiligung langfristig. Wohnt in Wien

Einziger der Schnittbilder befunden teleradoiolooisch für ein Institut",emma.klein@gmail.com,+49 1479305244,,0sgn4x5qh82rr1kyvw0j19dcbp2ynj,Email,,265500,,,2026-02-04 23:43:39,2026-02-04
183,Krüger,Lisa,Dr.,contacted,,,,,,düsseldorf,,,Chefarzt,"Chefarzt, Standortleiter, Gesellschafter",Facharzt,"Radiologie, Neuroradiologie",CA in Düsseldorf,am St. Vinzenz-Krankenhaus,lisa.krüger@outlook.com,+49 1617135339,,0u07wcau7722qt4wwdvj2ahtiqgcrg,,,210500,,,2026-02-04 23:43:39,2026-02-04
204,Wagner,Mara,,contacted,,,,,,,,,,,Facharzt,"Radiologie, Neuroradiologie",will Selbstständig werden,,mara.wagner@web.de,+49 1831981188,,0gw6ef4bdb0b4ye8y2jt25gqi2r0de,,,84000,,,2026-02-04 23:43:39,2026-02-04
206,Hartmann,Mara,Dr.,interested,,,,,,,,,,,Facharzt,"Radiologie, Neuroradiologie",Ltd. OA Neuroradiologie,"grundsätzlich an interessanten Angeboten interessiert

St. Gallen angebiten",mara.hartmann@outlook.com,+49 1195148258,,1a8o07vc33052f57qlzl2k4kxrqt1r,LinkedIn,,97000,,,2026-02-04 23:43:39,2026-02-04
208,Bauer,Mila,Dr.,contacted,,,,,,,,,,,Facharzt,"Radiologie, Neuroradiologie",,,mila.bauer@yahoo.de,+49 1691715998,,28f349vxaw2kcxem3ggt1zew58sbzb,,,108000,,,2026-02-04 23:43:39,2026-02-04
209,Schwarz,Lea,Dr.,contacted,,,,,,,,,,,Facharzt,"Radiologie, Neuroradiologie",,Neuroradiologie,lea.schwarz@yahoo.de,+49 1545565552,,1zsrxk0ath13o06mvshp126m3dtnfr,,,99500,,,2026-02-04 23:43:39,2026-02-04
1026,Hoffmann,Paula,Dr.,contacted,,,,,,,,,,,Facharzt,Orthopädie & UCH,"Fähigkeiten 
• Orthopädie
• konservative Wirbelsäuleninfiltrationen 
• IGOST","17.10.2022 - evgeny:


Position Facharzt für Unfallchirurgie und Orthopädie 

Wohnort Augsburg

Verfügbarkeit Kündigungsfrist ist 8 Wochen 

Gehaltswunsch Ab 120.000 € /Jahr

Wunschstandort Umgebung von Augsburg

Motivation 
Dr. Alekseenko ist gerade dabei nach München umzuziehen und der Standort Germering kommt Ihm sehr entgegen. Abgesehen davon sucht Dr. Alekseenko eine Stelle, wo er seinen Schwerpunkt selbst legen und bei seinen Patienten selbst operative Eingriffe durchführen kann.

Fähigkeiten 
• Orthopädie
• konservative Wirbelsäuleninfiltrationen 
• IGOST

Zusammenfassung                                                  
Dr. Alekseenko arbeitet zu Zeit bereits in einer konservativ ausgerichteten Praxis in München mit dem Schwerpunkt „interventionelle Schmerztherapie der Wirbelsäule“. Aktuell werden fast alle operativen Eingriffe von Chef persönlich durchgeführt und es gibt kaum Freiheiten in seiner Tätigkeit. Aus diesen Gründen sucht der Kandidat nach neuen Optionen mit viel Freiraum für Spezialisierung, wo er seine Patienten selbst konservativ als auch operativ behandeln kann. Zu der Stelle hat sich Dr. Alekseenko sehr interessiert gezeigt und würde sich sehr gerne bei Ihnen vorstellen und nähere Informationen zu den Perspektiven bei Med360 erfahren.
Dr. Alekseenko steht Ihnen ab sofort für erste Gespräche zur Verfügung.",paula.hoffmann@web.de,+49 1964396630,,2kyobdns9q0gjqkp92iv05nj9s0hlz,,,90000,,,2026-02-04 23:43:39,2026-02-04
