First Name,Last Name,Headline,Job Title,Company,Location,Industry,Email,Linkedin,Profile Picture,Languages,Date of Birth,Followers,Enriched Private Email,Enriched Business Email,Enriched Phone,Notes,Tags,Last contact date,Date Connected,Mutual Connection
Jakob,Groß,PD | Standortleiter | Gynäkologie | EBIR,"Standortleiter, Klinik für Gynäkologie",Klinikum Paaren im Glien,"Germany, Paaren im Glien, Brandenburg, Germany",Medical Practices,jakob.groß@mail.de,https://www.linkedin.com/in/jakob-groß-239279/,https://media.licdn.com/dms/image/v2/C5603AQFayg92jeir7t94clmrgcnw01yjlzrpinqq9p4iy94mlw/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-01-20 10:57,No
Nina,Schäfer,sonstige | Diagnostische und Interventionelle Radiologie | EBIR,"sonstige, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Negernbötel,"Germany, Negernbötel, Schleswig-Holstein, Germany",Medical Practices,nina.schäfer@mail.de,https://www.linkedin.com/in/nina-schäfer-574137/,https://media.licdn.com/dms/image/v2/C5603AQF466hry0x1n28gemeugycp6qwz993vvac6l3wpuwztw8/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-08-23 14:43,No
Florian,Sauer,sonstige | Gynäkologie | EBIR,"sonstige, Klinik für Gynäkologie",Klinikum Dannenberg (Elbe) Klein Heide,"Germany, Dannenberg (Elbe) Klein Heide, Niedersachsen, Germany",Medical Practices,florian.sauer@mail.de,https://www.linkedin.com/in/florian-sauer-338302/,https://media.licdn.com/dms/image/v2/C5603AQFzk204b27vd31pg1mpocxrpso0en9ak981idiocjpja5/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-09-18 11:04,No
Daniel,Jung,Dr. med. | Gesellschafter | Neuroradiologie | EBIR,"Gesellschafter, Klinik für Neuroradiologie",Klinikum Jünkerath,"Germany, Jünkerath, Rheinland-Pfalz, Germany",Medical Practices,daniel.jung@mail.de,https://www.linkedin.com/in/daniel-jung-901143/,https://media.licdn.com/dms/image/v2/C5603AQFwl8fbxxdczd71hzd7cdkltxb7v72qk8r8h0fo9o6xzt/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-04-26 17:37,No
Philipp,Krämer,Prof. Dr. | Assistenzarzt | Innere Medizin | EBIR,"Assistenzarzt, Klinik für Innere Medizin",Klinikum Stebach,"Germany, Stebach, Rheinland-Pfalz, Germany",Medical Practices,philipp.krämer@mail.de,https://www.linkedin.com/in/philipp-krämer-699583/,https://media.licdn.com/dms/image/v2/C5603AQFvngdx2riagw6ukgpun3vo6xthnprezsu748uli70aye/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-10-09 12:00,No
Moritz,Schäfer,Dr. med. | Facharzt | Pädiatrie | EBIR,"Facharzt, Klinik für Pädiatrie",Klinikum Sinzig,"Germany, Sinzig, Rheinland-Pfalz, Germany",Medical Practices,moritz.schäfer@mail.de,https://www.linkedin.com/in/moritz-schäfer-965850/,https://media.licdn.com/dms/image/v2/C5603AQFnre98lmmjtdk6rcwmicpwphe6i6z3bktn3696we8kuh/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-02-12 11:01,No
Jürgen,Böhm,Dr. | Ltd. OA | Psychiatrie | EBIR,"Ltd. OA, Klinik für Psychiatrie",Klinikum Lindenau,"Germany, Lindenau, Brandenburg, Germany",Medical Practices,jürgen.böhm@mail.de,https://www.linkedin.com/in/jürgen-böhm-320236/,https://media.licdn.com/dms/image/v2/C5603AQFf33ibbkzhbhrt2dbtiqipecbxkjkdjh407tqkw3ok8h/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-01-25 09:56,No
Petra,Stein,Dr. | Assistenzarzt | Anästhesie | EBIR,"Assistenzarzt, Klinik für Anästhesie",Klinikum Winnert,"Germany, Winnert, Schleswig-Holstein, Germany",Medical Practices,petra.stein@mail.de,https://www.linkedin.com/in/petra-stein-731602/,https://media.licdn.com/dms/image/v2/C5603AQFmupipihwpei6w29edqswmql00cs16stqty3zhs09ycm/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-10-15 11:52,No
Fabian,Weber,Dr. | Assistenzarzt | Diagnostische und Interventionelle Radiologie | EBIR,"Assistenzarzt, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Kluse,"Germany, Kluse, Niedersachsen, Germany",Medical Practices,fabian.weber@mail.de,https://www.linkedin.com/in/fabian-weber-877945/,https://media.licdn.com/dms/image/v2/C5603AQF6amwxbt6m2dmcye5b8rxra959lbuih8k356l3sq0qrn/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-02-21 14:32,No
Alexander,Becker,Prof. Dr. | Ltd. OA | Diagnostische und Interventionelle Radiologie | EBIR,"Ltd. OA, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Wedemark,"Germany, Wedemark, Niedersachsen, Germany",Medical Practices,alexander.becker@mail.de,https://www.linkedin.com/in/alexander-becker-180905/,https://media.licdn.com/dms/image/v2/C5603AQFzue98y7n0ur9fymv12d1f1zn2cxwhwz5avmjq31w8rq/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-12-14 09:39,No
Klaus,Fischer,Gesellschafter | Orthopädie & UCH | EBIR,"Gesellschafter, Klinik für Orthopädie & UCH",Klinikum Vogtsburg im Kaiserstuhl,"Germany, Vogtsburg im Kaiserstuhl, Baden-Württemberg, Germany",Medical Practices,klaus.fischer@mail.de,https://www.linkedin.com/in/klaus-fischer-135872/,https://media.licdn.com/dms/image/v2/C5603AQF0se73q0919szcl7zrslnszq4k4wxkdvq199zd574z8h/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-10-07 13:54,No
Hannah,Schneider,Prof. Dr. | Facharzt | Kinderradiologie | EBIR,"Facharzt, Klinik für Kinderradiologie",Klinikum Oberarnbach,"Germany, Oberarnbach, Rheinland-Pfalz, Germany",Medical Practices,hannah.schneider@mail.de,https://www.linkedin.com/in/hannah-schneider-972267/,https://media.licdn.com/dms/image/v2/C5603AQF8judwtykt6uo6sytwi84e35y89tcwpxt1wh2rb4otfs/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-05-11 12:39,No
Sofia,Engel,Dr. | Gesellschafter | Anästhesie | EBIR,"Gesellschafter, Klinik für Anästhesie",Klinikum Eschenbach in der Oberpfalz,"Germany, Eschenbach in der Oberpfalz, Bayern, Germany",Medical Practices,sofia.engel@mail.de,https://www.linkedin.com/in/sofia-engel-678614/,https://media.licdn.com/dms/image/v2/C5603AQFjv7dvqup4m200iv7cww0kemk2q1j1i35jbm4ixsv2ax/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-06-12 11:41,No
Ida,Schulz,Dr. | MTRA | Diagnostische und Interventionelle Radiologie | EBIR,"MTRA, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Thaining,"Germany, Thaining, Bayern, Germany",Medical Practices,ida.schulz@mail.de,https://www.linkedin.com/in/ida-schulz-604422/,https://media.licdn.com/dms/image/v2/C5603AQFlmkcdbv65765pid9uv2lue2ma9ymut3ch3lg35421qs/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-09-05 11:18,No
Mia,Hahn,Dr. med. | sonstige | Anästhesie | EBIR,"sonstige, Klinik für Anästhesie",Klinikum Glashütten,"Germany, Glashütten, Bayern, Germany",Medical Practices,mia.hahn@mail.de,https://www.linkedin.com/in/mia-hahn-688014/,https://media.licdn.com/dms/image/v2/C5603AQF4djd326s4thhbzot79juwqpzwpeev8mbo0beb8l7cq2/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-08-14 14:37,No
Sandra,Möller,Dr. med. | Ltd. OA | Diagnostische und Interventionelle Radiologie | EBIR,"Ltd. OA, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Burgau,"Germany, Burgau, Bayern, Germany",Medical Practices,sandra.möller@mail.de,https://www.linkedin.com/in/sandra-möller-422938/,https://media.licdn.com/dms/image/v2/C5603AQF0arb6hmxvtxr3idizglu1axsn712pxclj02f5hcxrbf/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-04-22 10:10,No
Julia,Zimmermann,Dr. med. | sonstige | Kinderradiologie | EBIR,"sonstige, Klinik für Kinderradiologie",Klinikum Böhlen,"Germany, Böhlen, Thüringen, Germany",Medical Practices,julia.zimmermann@mail.de,https://www.linkedin.com/in/julia-zimmermann-371322/,https://media.licdn.com/dms/image/v2/C5603AQF7pqb3gt7q4m3x8zk6onfhza58m3v4poxuzshjuorl49/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-11-13 16:23,No
Florian,Wolf,Dr. med. | Facharzt | Chirurgie | EBIR,"Facharzt, Klinik für Chirurgie",Klinikum Kirchtimke,"Germany, Kirchtimke, Niedersachsen, Germany",Medical Practices,florian.wolf@mail.de,https://www.linkedin.com/in/florian-wolf-657367/,https://media.licdn.com/dms/image/v2/C5603AQFirwj9123mdu15dwz8pqo3q4mqmynq1kpjxz74z87wpa/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-02-11 17:13,No
Vanessa,Peters,Dr. med. | Assistenzarzt | Chirurgie | EBIR,"Assistenzarzt, Klinik für Chirurgie",Klinikum Sömmerda,"Germany, Sömmerda, Thüringen, Germany",Medical Practices,vanessa.peters@mail.de,https://www.linkedin.com/in/vanessa-peters-491797/,https://media.licdn.com/dms/image/v2/C5603AQFrz6p56354350zlddhvbeajwb1m5fs8zd4ay7j8pvfzv/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-06-14 12:15,No
Peter,Schröder,Oberarzt | Mammographie | EBIR,"Oberarzt, Klinik für Mammographie",Klinikum Saarburg,"Germany, Saarburg, Rheinland-Pfalz, Germany",Medical Practices,peter.schröder@mail.de,https://www.linkedin.com/in/peter-schröder-777187/,https://media.licdn.com/dms/image/v2/C5603AQFkl2hibo4hgzh7qomsvv826h5jbdcoth9atg69siid21/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-05-22 17:05,No
Christian,Seidel,PD | Chefarzt | Chirurgie | EBIR,"Chefarzt, Klinik für Chirurgie",Klinikum Gipperath,"Germany, Gipperath, Rheinland-Pfalz, Germany",Medical Practices,christian.seidel@mail.de,https://www.linkedin.com/in/christian-seidel-111933/,https://media.licdn.com/dms/image/v2/C5603AQF9so1pn4xkoxcajfglpv5h5kfcs7wbirzxirrb1i4d1z/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-04-16 16:34,No
Frieda,Weber,Prof. Dr. | Gesellschafter | Mammographie | EBIR,"Gesellschafter, Klinik für Mammographie",Klinikum Alpirsbach,"Germany, Alpirsbach, Baden-Württemberg, Germany",Medical Practices,frieda.weber@mail.de,https://www.linkedin.com/in/frieda-weber-807095/,https://media.licdn.com/dms/image/v2/C5603AQF0xwgu668srerp0vjfey8g8e023q8yifs5fkkozd8jxo/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-02-12 18:51,No
Finn,Kaiser,Dr. med. | Standortleiter | Pädiatrie/ Kindermedizin | EBIR,"Standortleiter, Klinik für Pädiatrie/ Kindermedizin",Klinikum Dornstetten,"Germany, Dornstetten, Baden-Württemberg, Germany",Medical Practices,finn.kaiser@mail.de,https://www.linkedin.com/in/finn-kaiser-885773/,https://media.licdn.com/dms/image/v2/C5603AQFw76cujq9qnunx00d8r9pr00zecsp00609wf4ug3mpa1/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-03-18 14:59,No
Louis,Möller,Dr. med. | sonstige | Pädiatrie | EBIR,"sonstige, Klinik für Pädiatrie",Klinikum Waldeck,"Germany, Waldeck, Hessen, Germany",Medical Practices,louis.möller@mail.de,https://www.linkedin.com/in/louis-möller-517967/,https://media.licdn.com/dms/image/v2/C5603AQF1xx16lnenzrdhor2ohlafqn8hmwko75e2h7oddumubk/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-02-02 13:08,No
Oliver,Schuster,Prof. Dr. | Oberarzt | Chirurgie | EBIR,"Oberarzt, Klinik für Chirurgie",Klinikum Hohenwestedt,"Germany, Hohenwestedt, Schleswig-Holstein, Germany",Medical Practices,oliver.schuster@mail.de,https://www.linkedin.com/in/oliver-schuster-520655/,https://media.licdn.com/dms/image/v2/C5603AQFk7cpgy1ppjaucx1sba949d8p72pzjh2vpg84lj06c11/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-12-15 16:31,No
Frieda,Frank,Dr. med. | Standortleiter | Anästhesie | EBIR,"Standortleiter, Klinik für Anästhesie",Klinikum Hamburg Sülldorf,"Germany, Hamburg Sülldorf, Hamburg, Germany",Medical Practices,frieda.frank@mail.de,https://www.linkedin.com/in/frieda-frank-854077/,https://media.licdn.com/dms/image/v2/C5603AQFmh68xrvgul0yxon1muu0aqnc40swg2mdjae38dncnwx/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-02-22 09:46,No
Oskar,Werner,Prof. Dr. | Standortleiter | Diagnostische und Interventionelle Radiologie | EBIR,"Standortleiter, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Schwandorf,"Germany, Schwandorf, Bayern, Germany",Medical Practices,oskar.werner@mail.de,https://www.linkedin.com/in/oskar-werner-147337/,https://media.licdn.com/dms/image/v2/C5603AQFvuo09l926hknibr1470cpdbu95wesyw9ebys0m76v8l/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-01-27 16:47,No
Stefan,Haas,Prof. Dr. | Ltd. OA | Mammographie | EBIR,"Ltd. OA, Klinik für Mammographie",Klinikum Hinzweiler,"Germany, Hinzweiler, Rheinland-Pfalz, Germany",Medical Practices,stefan.haas@mail.de,https://www.linkedin.com/in/stefan-haas-315620/,https://media.licdn.com/dms/image/v2/C5603AQF94jdxdo9ctybkmsrkofwmj8jtsqkp0xzjulfkt2dhn6/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-04-21 13:52,No
Anton,Vogel,PD | Ltd. OA | Kinderradiologie | EBIR,"Ltd. OA, Klinik für Kinderradiologie",Klinikum Racksen,"Germany, Racksen, Rheinland-Pfalz, Germany",Medical Practices,anton.vogel@mail.de,https://www.linkedin.com/in/anton-vogel-371535/,https://media.licdn.com/dms/image/v2/C5603AQFdwi9mp5axmo28d3vchkews756vbxkn4rk8ua5eebkt3/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-01-23 08:19,No
Lisa,Böhm,Dr. med. | MTRA | Chirurgie | EBIR,"MTRA, Klinik für Chirurgie",Klinikum Pilsach,"Germany, Pilsach, Bayern, Germany",Medical Practices,lisa.böhm@mail.de,https://www.linkedin.com/in/lisa-böhm-606360/,https://media.licdn.com/dms/image/v2/C5603AQFgp8gtkmgzzcrv8hlyo33isl09bsqtyhz8ax5v2m1nzd/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-10-14 08:05,No
Emil,Ritter,Dr. | Oberarzt | Pädiatrie | EBIR,"Oberarzt, Klinik für Pädiatrie",Klinikum Unterwössen,"Germany, Unterwössen, Bayern, Germany",Medical Practices,emil.ritter@mail.de,https://www.linkedin.com/in/emil-ritter-485114/,https://media.licdn.com/dms/image/v2/C5603AQFgkanctf4c45mfgq60mb3iki5sboioatpjdt4jsqk8mf/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-04-27 13:26,No
Lukas,Maier,MTRA | Nuklearmedizin | EBIR,"MTRA, Klinik für Nuklearmedizin",Klinikum Neuendorf A,"Germany, Neuendorf A, Mecklenburg-Vorpommern, Germany",Medical Practices,lukas.maier@mail.de,https://www.linkedin.com/in/lukas-maier-660186/,https://media.licdn.com/dms/image/v2/C5603AQFfp426bijptlgffx0bmpdehz6oeou2r8ra5jtlet4vjk/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-01-19 10:40,No
Daniel,Böhm,Prof. Dr. | Facharzt | Chirurgie | EBIR,"Facharzt, Klinik für Chirurgie",Klinikum Klingelbach,"Germany, Klingelbach, Rheinland-Pfalz, Germany",Medical Practices,daniel.böhm@mail.de,https://www.linkedin.com/in/daniel-böhm-740194/,https://media.licdn.com/dms/image/v2/C5603AQFn99nnl7bchvepbf48okwd0uh4oppoclgvuicq2aokqx/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-08-07 08:25,No
Florian,Schäfer,Standortleiter | Mammographie | EBIR,"Standortleiter, Klinik für Mammographie",Klinikum Buchhofen,"Germany, Buchhofen, Bayern, Germany",Medical Practices,florian.schäfer@mail.de,https://www.linkedin.com/in/florian-schäfer-607079/,https://media.licdn.com/dms/image/v2/C5603AQFrh47metkqnpv1w28vvxthixctoy993ox66jbx9gmmok/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-02-21 18:45,No
Marie,Müller,Chefarzt | Chirurgie | EBIR,"Chefarzt, Klinik für Chirurgie",Klinikum Klanxbüll,"Germany, Klanxbüll, Schleswig-Holstein, Germany",Medical Practices,marie.müller@mail.de,https://www.linkedin.com/in/marie-müller-951501/,https://media.licdn.com/dms/image/v2/C5603AQF9i4rt3ryoadrlnu4ovje0impu7m091536xnriqtva6g/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-12-06 16:32,No
Anton,Hofmann,Dr. med. | Chefarzt | Mammographie | EBIR,"Chefarzt, Klinik für Mammographie",Klinikum Bietigheim-Bissingen,"Germany, Bietigheim-Bissingen, Baden-Württemberg, Germany",Medical Practices,anton.hofmann@mail.de,https://www.linkedin.com/in/anton-hofmann-286310/,https://media.licdn.com/dms/image/v2/C5603AQFhfe9qkwutr4vygzqfzab1zxjhqe43qjudlf9w28aqg3/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-01-18 18:14,No
Henry,Kurz,Dr. med. | sonstige | Gynäkologie | EBIR,"sonstige, Klinik für Gynäkologie",Klinikum Warsow,"Germany, Warsow, Mecklenburg-Vorpommern, Germany",Medical Practices,henry.kurz@mail.de,https://www.linkedin.com/in/henry-kurz-746038/,https://media.licdn.com/dms/image/v2/C5603AQFij7mlk2qds41s2ti8x7ca6zc8ef5e1ziw902om0c2yl/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-06-15 08:29,No
Emily,Koch,Prof. Dr. | Chefarzt | Psychiatrie | EBIR,"Chefarzt, Klinik für Psychiatrie",Klinikum Schopfloch,"Germany, Schopfloch, Baden-Württemberg, Germany",Medical Practices,emily.koch@mail.de,https://www.linkedin.com/in/emily-koch-463850/,https://media.licdn.com/dms/image/v2/C5603AQFdee83fedij2rpegjkhf2q4x9xvfrn3yfhsq3l0is2zi/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-05-13 18:46,No
Mia,Vogel,Gesellschafter | Anästhesie | EBIR,"Gesellschafter, Klinik für Anästhesie",Klinikum Schwabach,"Germany, Schwabach, Bayern, Germany",Medical Practices,mia.vogel@mail.de,https://www.linkedin.com/in/mia-vogel-518180/,https://media.licdn.com/dms/image/v2/C5603AQF2czl6qs99jjno559u173a6gvivfa75fm6cv0uew79bi/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-10-27 15:53,No
Sandra,Ritter,Dr. med. | Gesellschafter | Neuroradiologie | EBIR,"Gesellschafter, Klinik für Neuroradiologie",Klinikum Brinkum,"Germany, Brinkum, Niedersachsen, Germany",Medical Practices,sandra.ritter@mail.de,https://www.linkedin.com/in/sandra-ritter-345183/,https://media.licdn.com/dms/image/v2/C5603AQFp6slde7zzba6p0aan6yeetttmh6815a9c32gquab36u/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-10-07 12:04,No
Marie,Schneider,Dr. | Ltd. OA | Gynäkologie | EBIR,"Ltd. OA, Klinik für Gynäkologie",Klinikum Aue,"Germany, Aue, Sachsen, Germany",Medical Practices,marie.schneider@mail.de,https://www.linkedin.com/in/marie-schneider-539515/,https://media.licdn.com/dms/image/v2/C5603AQFtxu92sij6y1arw06aww8k0hbdz3w32y19z2vhqoj260/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-12-05 17:59,No
Melissa,Weber,Dr. med. | Gesellschafter | Anästhesie | EBIR,"Gesellschafter, Klinik für Anästhesie",Klinikum Köchelstorf,"Germany, Köchelstorf, Mecklenburg-Vorpommern, Germany",Medical Practices,melissa.weber@mail.de,https://www.linkedin.com/in/melissa-weber-594480/,https://media.licdn.com/dms/image/v2/C5603AQF49j3kxwx0brsk1acsauy0co4qhoglpqwj2iatnx3ga6/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-01-25 09:32,No
